2023-03-26 21:26:09 |INFO  |main |SpringApplication.java:655 |xyz.likailing.cloud.service.manager.DateTest |The following profiles are active: dev
2023-04-06 19:10:43 |INFO  |main |AbstractTestContextBootstrapper.java:248 |org.springframework.boot.test.context.SpringBootTestContextBootstrapper |Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
2023-04-06 19:10:43 |INFO  |main |AbstractTestContextBootstrapper.java:177 |org.springframework.boot.test.context.SpringBootTestContextBootstrapper |Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@48a2b492, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@7bf997e0, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@71f86562, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@5c141c7b, org.springframework.test.context.support.DirtiesContextTestExecutionListener@14f254f, org.springframework.test.context.transaction.TransactionalTestExecutionListener@363ee411, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@4df54c1, org.springframework.test.context.event.EventPublishingTestExecutionListener@785477e5, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@c950fd, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@41962299, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@3f910f36, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@6421bc7e, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@2e2546bf]
2023-04-07 17:09:32 |INFO  |main |SpringApplication.java:655 |xyz.likailing.cloud.service.manager.DateTest |The following profiles are active: dev
2023-04-07 17:09:33 |INFO  |main |RepositoryConfigurationDelegate.java:249 |org.springframework.data.repository.config.RepositoryConfigurationDelegate |Multiple Spring Data modules found, entering strict repository configuration mode!
2023-04-07 17:09:33 |INFO  |main |RepositoryConfigurationDelegate.java:127 |org.springframework.data.repository.config.RepositoryConfigurationDelegate |Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2023-04-07 17:09:33 |INFO  |main |RepositoryConfigurationDelegate.java:187 |org.springframework.data.repository.config.RepositoryConfigurationDelegate |Finished Spring Data repository scanning in 13ms. Found 0 Redis repository interfaces.
2023-04-07 17:09:34 |INFO  |main |GenericScope.java:295 |org.springframework.cloud.context.scope.GenericScope |BeanFactory id=b356c050-c268-3681-beb3-363af239bc4f
2023-04-07 17:09:34 |INFO  |main |PostProcessorRegistrationDelegate.java:330 |org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker |Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-04-07 17:09:34 |INFO  |main |PostProcessorRegistrationDelegate.java:330 |org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker |Bean 'org.springframework.security.config.annotation.configuration.ObjectPostProcessorConfiguration' of type [org.springframework.security.config.annotation.configuration.ObjectPostProcessorConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-04-07 17:09:34 |INFO  |main |PostProcessorRegistrationDelegate.java:330 |org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker |Bean 'objectPostProcessor' of type [org.springframework.security.config.annotation.configuration.AutowireBeanFactoryObjectPostProcessor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-04-07 17:09:34 |INFO  |main |PostProcessorRegistrationDelegate.java:330 |org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker |Bean 'org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler@6684f7f2' of type [org.springframework.security.oauth2.provider.expression.OAuth2MethodSecurityExpressionHandler] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-04-07 17:09:34 |INFO  |main |PostProcessorRegistrationDelegate.java:330 |org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker |Bean 'org.springframework.security.config.annotation.method.configuration.GlobalMethodSecurityConfiguration' of type [org.springframework.security.config.annotation.method.configuration.GlobalMethodSecurityConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-04-07 17:09:34 |INFO  |main |PostProcessorRegistrationDelegate.java:330 |org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker |Bean 'org.springframework.security.config.annotation.method.configuration.Jsr250MetadataSourceConfiguration' of type [org.springframework.security.config.annotation.method.configuration.Jsr250MetadataSourceConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-04-07 17:09:34 |INFO  |main |PostProcessorRegistrationDelegate.java:330 |org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker |Bean 'jsr250MethodSecurityMetadataSource' of type [org.springframework.security.access.annotation.Jsr250MethodSecurityMetadataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-04-07 17:09:34 |INFO  |main |PostProcessorRegistrationDelegate.java:330 |org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker |Bean 'methodSecurityMetadataSource' of type [org.springframework.security.access.method.DelegatingMethodSecurityMetadataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-04-07 17:09:34 |INFO  |main |PostProcessorRegistrationDelegate.java:330 |org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker |Bean 'spring.cloud.sentinel-com.alibaba.cloud.sentinel.SentinelProperties' of type [com.alibaba.cloud.sentinel.SentinelProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-04-07 17:09:34 |INFO  |main |PostProcessorRegistrationDelegate.java:330 |org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker |Bean 'com.alibaba.cloud.sentinel.custom.SentinelAutoConfiguration' of type [com.alibaba.cloud.sentinel.custom.SentinelAutoConfiguration$$EnhancerBySpringCGLIB$$9113646a] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2023-04-07 17:09:39 |INFO  |main |InetUtils.java:170 |org.springframework.cloud.commons.util.InetUtils |Cannot determine local hostname
2023-04-07 17:09:39 |INFO  |main |EndpointLinksResolver.java:58 |org.springframework.boot.actuate.endpoint.web.EndpointLinksResolver |Exposing 2 endpoint(s) beneath base path '/actuator'
2023-04-07 17:09:39 |INFO  |main |URLConfigurationSource.java:122 |com.netflix.config.sources.URLConfigurationSource |To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2023-04-07 17:09:39 |INFO  |main |URLConfigurationSource.java:122 |com.netflix.config.sources.URLConfigurationSource |To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2023-04-07 17:09:40 |INFO  |main |ExecutorConfigurationSupport.java:171 |org.springframework.scheduling.concurrent.ThreadPoolTaskScheduler |Initializing ExecutorService
2023-04-07 17:09:40 |INFO  |main |SentinelWebAutoConfiguration.java:96 |com.alibaba.cloud.sentinel.SentinelWebAutoConfiguration |[Sentinel Starter] register Sentinel CommonFilter with urlPatterns: [/*].
2023-04-07 17:09:40 |INFO  |main |UserDetailsServiceAutoConfiguration.java:86 |org.springframework.boot.autoconfigure.security.servlet.UserDetailsServiceAutoConfiguration |

Using generated security password: 34074b27-5e08-4849-b3a0-b8891f47caf1

2023-04-07 17:09:40 |INFO  |main |DefaultSecurityFilterChain.java:43 |org.springframework.security.web.DefaultSecurityFilterChain |Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@1f3dafd4, org.springframework.security.web.context.SecurityContextPersistenceFilter@5e8e02a3, org.springframework.security.web.header.HeaderWriterFilter@629cf53c, org.springframework.security.web.authentication.logout.LogoutFilter@2dbf8cfc, org.springframework.security.oauth2.provider.authentication.OAuth2AuthenticationProcessingFilter@2b9615cb, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@66576bd2, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@ecfff32, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@33622388, org.springframework.security.web.session.SessionManagementFilter@14580edc, org.springframework.security.web.access.ExceptionTranslationFilter@7bbe852a, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@65b1693c]
2023-04-07 17:09:42 |INFO  |main |InetUtils.java:170 |org.springframework.cloud.commons.util.InetUtils |Cannot determine local hostname
2023-04-07 17:09:43 |INFO  |main |InetUtils.java:170 |org.springframework.cloud.commons.util.InetUtils |Cannot determine local hostname
2023-04-07 17:09:44 |INFO  |main |StartupInfoLogger.java:61 |xyz.likailing.cloud.service.manager.DateTest |Started DateTest in 14.635 seconds (JVM running for 15.348)
2023-04-07 17:09:44 |INFO  |pool-2-thread-1 |HikariDataSource.java:110 |com.zaxxer.hikari.HikariDataSource |HikariPool-1 - Starting...
2023-04-07 17:09:44 |INFO  |main |AbstractTestContextBootstrapper.java:308 |org.springframework.boot.test.context.SpringBootTestContextBootstrapper |Neither @ContextConfiguration nor @ContextHierarchy found for test class [xyz.likailing.cloud.service.manager.RedisTest], using SpringBootContextLoader
2023-04-07 17:09:44 |INFO  |main |AbstractContextLoader.java:264 |org.springframework.test.context.support.AbstractContextLoader |Could not detect default resource locations for test class [xyz.likailing.cloud.service.manager.RedisTest]: no resource found for suffixes {-context.xml, Context.groovy}.
2023-04-07 17:09:44 |INFO  |main |AnnotationConfigContextLoaderUtils.java:83 |org.springframework.test.context.support.AnnotationConfigContextLoaderUtils |Could not detect default configuration classes for test class [xyz.likailing.cloud.service.manager.RedisTest]: RedisTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2023-04-07 17:09:44 |INFO  |main |SpringBootTestContextBootstrapper.java:235 |org.springframework.boot.test.context.SpringBootTestContextBootstrapper |Found @SpringBootConfiguration xyz.likailing.cloud.service.manager.ServiceManagerApplication for test class xyz.likailing.cloud.service.manager.RedisTest
2023-04-07 17:09:44 |INFO  |main |AbstractTestContextBootstrapper.java:248 |org.springframework.boot.test.context.SpringBootTestContextBootstrapper |Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
2023-04-07 17:09:44 |INFO  |main |AbstractTestContextBootstrapper.java:177 |org.springframework.boot.test.context.SpringBootTestContextBootstrapper |Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@2bb118ae, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@5e3a5f0c, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@5afaae7e, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@7364073b, org.springframework.test.context.support.DirtiesContextTestExecutionListener@50331591, org.springframework.test.context.transaction.TransactionalTestExecutionListener@5cfde2a4, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@53fb3e1b, org.springframework.test.context.event.EventPublishingTestExecutionListener@f5a680, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@48a2b492, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@7bf997e0, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@71f86562, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@5c141c7b, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@14f254f]
